freq,d,giki,gucx,gx,hc,hs,lbir,ldort,lf,lo,luc,lx,wbesx,wbesy,wbir,wdort,wiki,wuc,wy,real,ima,mag,db
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,110.0,88.0,88.0,25.0,21.0,50.0,36.0,110.0,0.05319368094205856,-0.09815412759780884,0.11164139221925022,-19.04349512597413
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,110.0,88.0,88.0,25.0,21.0,50.0,36.0,112.0,0.04092767834663391,-0.027713028714060783,0.049427591640215325,-26.120611000513843
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,110.0,88.0,88.0,25.0,21.0,50.0,36.0,114.0,0.04294838756322861,0.04549473896622658,0.06256464870744807,-24.073419791999363
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,112.0,88.0,88.0,25.0,21.0,50.0,36.0,110.0,0.08012853562831879,-0.09705987572669983,0.12586183574865403,-18.002118763434986
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,112.0,88.0,88.0,25.0,21.0,50.0,36.0,112.0,0.06772981584072113,-0.03071923367679119,0.07437068825489852,-22.571963987321325
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,112.0,88.0,88.0,25.0,21.0,50.0,36.0,114.0,0.06842266023159027,0.038644496351480484,0.07858153429036133,-22.093589918391487
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,114.0,88.0,88.0,25.0,21.0,50.0,36.0,110.0,0.1048814058303833,-0.09706896543502808,0.14290728931578064,-16.898912369053672
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,114.0,88.0,88.0,25.0,21.0,50.0,36.0,112.0,0.09222611039876938,-0.03402402624487877,0.0983020335557622,-20.148749958126118
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,114.0,88.0,88.0,25.0,21.0,50.0,36.0,114.0,0.09352316707372665,0.03297250717878342,0.09916536194233909,-20.07279997309586
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,110.0,84.0,84.0,25.0,21.0,50.0,36.0,110.0,0.06999487429857254,-0.01864497736096382,0.07243561008829721,-22.800957553741284
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,110.0,84.0,84.0,25.0,21.0,50.0,36.0,112.0,0.07243026047945023,0.04696008190512657,0.08632144534040892,-21.277625931352546
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,110.0,84.0,84.0,25.0,21.0,50.0,36.0,114.0,0.0876510888338089,0.11250447481870651,0.1426182675115121,-16.916496870981902
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,112.0,84.0,84.0,25.0,21.0,50.0,36.0,110.0,0.0939728319644928,-0.020872658118605614,0.09626297836844128,-20.330814108322034
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,112.0,84.0,84.0,25.0,21.0,50.0,36.0,112.0,0.09569929540157318,0.041031841188669205,0.10412476713870594,-19.64891913652677
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,112.0,84.0,84.0,25.0,21.0,50.0,36.0,114.0,0.1093096137046814,0.10334493219852448,0.15042860984328843,-16.453391158473178
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,114.0,84.0,84.0,25.0,21.0,50.0,36.0,110.0,0.1154903694987297,-0.024499256163835526,0.11806031932675072,-18.55792092887649
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,114.0,84.0,84.0,25.0,21.0,50.0,36.0,112.0,0.11637556552886963,0.03441644832491875,0.1213580000142802,-18.318631787129075
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,114.0,84.0,84.0,25.0,21.0,50.0,36.0,114.0,0.129037544131279,0.09400977194309235,0.15965126061583104,-15.936552957919758
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,110.0,84.0,86.0,25.0,21.0,50.0,36.0,110.0,0.0757034495472908,-0.06613874435424805,0.10052534893307151,-19.954488214897545
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,110.0,84.0,86.0,25.0,21.0,50.0,36.0,112.0,0.06852581351995468,-0.0024285041727125645,0.06856883221324749,-23.277464937675543
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,110.0,84.0,86.0,25.0,21.0,50.0,36.0,114.0,0.07401259243488312,0.06331802159547806,0.09740141527563931,-20.228694652584775
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,112.0,84.0,86.0,25.0,21.0,50.0,36.0,110.0,0.09941542148590088,-0.06586668640375137,0.1192553831364834,-18.47044015960114
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,112.0,84.0,86.0,25.0,21.0,50.0,36.0,112.0,0.09244659543037415,-0.005790227558463812,0.09262774822830395,-20.66517786955189
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,112.0,84.0,86.0,25.0,21.0,50.0,36.0,114.0,0.09690084308385849,0.05657890811562538,0.11220938567659546,-18.999416305968573
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,114.0,84.0,86.0,25.0,21.0,50.0,36.0,110.0,0.12114318460226059,-0.06479240208864212,0.13738168198123674,-17.241423416099824
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,114.0,84.0,86.0,25.0,21.0,50.0,36.0,112.0,0.11383046954870224,-0.010168052278459072,0.11428370437125104,-18.84031381837261
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,114.0,84.0,86.0,25.0,21.0,50.0,36.0,114.0,0.11781296133995056,0.04942521080374718,0.1277604998529809,-17.872067954459926
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,110.0,84.0,88.0,25.0,21.0,50.0,36.0,110.0,0.08765928447246552,-0.11096366494894028,0.14141105010969018,-16.990333053475915
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,110.0,84.0,88.0,25.0,21.0,50.0,36.0,112.0,0.072247214615345,-0.050586774945259094,0.08819683565206868,-21.090939926274743
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,110.0,84.0,88.0,25.0,21.0,50.0,36.0,114.0,0.06835015118122101,0.013700559735298157,0.06970974468147363,-23.13413015810308
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,112.0,84.0,88.0,25.0,21.0,50.0,36.0,110.0,0.11129356175661087,-0.10842003673315048,0.1553742618765742,-16.17241843023265
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,112.0,84.0,88.0,25.0,21.0,50.0,36.0,112.0,0.09564680606126785,-0.052207447588443756,0.108967559821361,-19.25405548843306
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,112.0,84.0,88.0,25.0,21.0,50.0,36.0,114.0,0.09204474836587906,0.00946127437055111,0.09252973259689473,-20.674373858101262
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,114.0,84.0,88.0,25.0,21.0,50.0,36.0,110.0,0.13202863931655884,-0.10834969580173492,0.17079583771307333,-15.35045434510309
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,114.0,84.0,88.0,25.0,21.0,50.0,36.0,112.0,0.11862515658140182,-0.0512811541557312,0.12923499737109126,-17.772397233480937
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,114.0,84.0,88.0,25.0,21.0,50.0,36.0,114.0,0.11372382193803787,0.004433814901858568,0.11381022094161178,-18.876374671083617
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,110.0,86.0,84.0,25.0,21.0,50.0,36.0,110.0,0.042194120585918427,-0.0373627208173275,0.05635882112759796,-24.98076199440963
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,110.0,86.0,84.0,25.0,21.0,50.0,36.0,112.0,0.043972447514534,0.03339504078030586,0.055215984000439026,-25.1587036779027
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,110.0,86.0,84.0,25.0,21.0,50.0,36.0,114.0,0.05931931361556053,0.10420400649309158,0.11990519562151382,-18.42323996089775
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,5.0,29.0,17.0,112.0,86.0,84.0,25.0,21.0,50.0,36.0,110.0,0.0679394006729126,-0.03976499289274216,0.07872113327153256,-22.07817324833552
